transaction_id,transaction_date,transaction_time,customer_id,product_id,quantity,unit_price,product_category,product_type,product,size
1654,2019-04-27,10:23:29,0,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
1655,2019-04-27,09:06:12,0,39,1,4.25,Coffee,Barista Espresso,Latte,Rg
1655,2019-04-27,09:06:12,0,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular
1659,2019-04-27,15:01:30,0,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
1662,2019-04-27,09:04:51,0,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
1668,2019-04-27,15:07:10,0,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1669,2019-04-27,19:48:43,619,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
1671,2019-04-27,16:36:19,0,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular
1671,2019-04-27,16:36:19,0,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular
1676,2019-04-27,12:22:57,0,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg
1677,2019-04-27,08:05:11,0,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
1677,2019-04-27,08:05:11,0,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular
1691,2019-04-27,11:21:20,0,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
1697,2019-04-27,08:18:14,0,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg
1697,2019-04-27,08:18:14,0,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular
1702,2019-04-27,15:34:11,0,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1713,2019-04-27,15:59:09,0,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
1731,2019-04-27,13:36:59,0,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
1733,2019-04-27,19:16:47,0,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
1736,2019-04-27,18:49:35,0,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
1736,2019-04-27,18:49:35,0,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular
1743,2019-04-27,08:51:35,0,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
1746,2019-04-27,17:44:20,0,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
1749,2019-04-27,09:43:29,0,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg
1754,2019-04-27,10:40:24,0,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
1769,2019-04-27,13:11:20,468,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
1774,2019-04-27,17:44:31,0,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg
1782,2019-04-27,08:27:56,0,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1819,2019-04-27,07:32:38,0,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
1828,2019-04-27,11:48:22,0,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
1832,2019-04-27,10:48:03,0,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
1832,2019-04-27,10:48:03,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
1845,2019-04-27,10:23:06,0,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg
1853,2019-04-27,11:15:42,0,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1863,2019-04-27,08:46:46,0,57,2,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
1863,2019-04-27,08:46:46,0,75,1,3.5,Bakery,Pastry,Croissant,Regular
1866,2019-04-27,10:19:56,0,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
1876,2019-04-27,17:31:56,0,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1896,2019-04-27,07:47:00,702,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
1896,2019-04-27,07:47:00,702,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular
1906,2019-04-27,13:18:10,0,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg
1911,2019-04-27,19:30:57,0,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
1917,2019-04-27,09:34:36,0,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
1920,2019-04-27,11:32:58,0,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
1933,2019-04-27,08:26:25,0,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1933,2019-04-27,08:26:25,0,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular
1936,2019-04-27,07:28:57,0,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg
1942,2019-04-27,12:26:57,0,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
1942,2019-04-27,12:26:57,0,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular
1950,2019-04-27,19:41:49,0,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
1951,2019-04-27,13:06:25,622,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
1955,2019-04-27,13:36:12,381,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
1983,2019-04-27,18:07:47,0,39,1,4.25,Coffee,Barista Espresso,Latte,Rg
1983,2019-04-27,18:07:47,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
1988,2019-04-27,15:22:12,0,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg
1988,2019-04-27,15:22:12,0,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular
1996,2019-04-27,12:53:24,250,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
1996,2019-04-27,12:53:24,250,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular
2000,2019-04-27,08:16:30,0,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
2017,2019-04-27,09:24:01,0,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
2035,2019-04-27,15:39:52,0,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg
2035,2019-04-27,15:39:52,0,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular
2040,2019-04-27,11:55:41,0,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
2040,2019-04-27,11:55:41,0,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
2043,2019-04-27,11:39:25,0,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg
2056,2019-04-27,11:23:24,0,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
2058,2019-04-27,09:47:33,0,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
2066,2019-04-27,09:10:47,0,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
2066,2019-04-27,09:10:47,0,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular
2089,2019-04-27,07:02:49,0,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
2093,2019-04-27,11:31:50,0,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg
2105,2019-04-27,17:27:43,0,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
2115,2019-04-27,11:33:39,671,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2116,2019-04-27,19:29:11,0,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
2149,2019-04-27,13:21:18,170,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
2149,2019-04-27,13:21:18,170,75,1,3.5,Bakery,Pastry,Croissant,Regular
2150,2019-04-27,13:50:15,0,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
2151,2019-04-27,07:35:34,20,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg
2156,2019-04-27,11:45:43,0,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
2159,2019-04-27,16:52:54,272,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
2162,2019-04-27,15:16:25,559,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
2164,2019-04-27,11:31:00,0,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
2166,2019-04-27,12:44:39,0,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg
2172,2019-04-27,11:31:12,0,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2184,2019-04-27,17:42:21,0,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
2188,2019-04-27,07:00:59,282,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
2205,2019-04-27,14:59:44,0,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg
2208,2019-04-27,09:01:43,0,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
2214,2019-04-27,19:11:56,0,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
2220,2019-04-27,13:54:47,0,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2229,2019-04-27,14:42:56,0,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
2238,2019-04-27,16:42:03,0,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
2271,2019-04-27,11:41:17,0,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
2274,2019-04-27,15:02:43,0,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
2282,2019-04-27,08:27:05,0,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular
2289,2019-04-27,14:57:35,0,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular
2293,2019-04-27,09:48:19,0,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
2297,2019-04-27,12:27:01,0,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
2313,2019-04-27,09:19:18,0,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular
2317,2019-04-27,08:15:29,722,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg
2318,2019-04-27,14:38:01,0,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
2332,2019-04-27,15:24:48,0,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
2332,2019-04-27,15:24:48,0,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular
2338,2019-04-27,12:27:35,74,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
2339,2019-04-27,13:00:31,421,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
2340,2019-04-27,11:10:32,0,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
2346,2019-04-27,18:00:28,0,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
2353,2019-04-27,19:22:12,0,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
2360,2019-04-27,11:43:56,762,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
2360,2019-04-27,11:43:56,762,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular
2366,2019-04-27,16:10:59,0,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
2368,2019-04-27,19:23:55,0,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
2369,2019-04-27,19:03:21,0,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
2374,2019-04-27,10:36:04,0,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg
2375,2019-04-27,14:50:37,0,39,2,4.25,Coffee,Barista Espresso,Latte,Rg
2386,2019-04-27,09:27:35,0,57,2,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
2391,2019-04-27,10:34:40,0,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular
2392,2019-04-27,18:15:01,0,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
2396,2019-04-27,11:46:59,407,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
2414,2019-04-27,13:48:36,508,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg
2416,2019-04-27,19:47:29,322,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
2424,2019-04-27,09:16:16,0,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
2433,2019-04-27,17:23:13,0,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg
2457,2019-04-27,10:28:32,0,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
2457,2019-04-27,10:28:32,0,75,1,3.5,Bakery,Pastry,Croissant,Regular
2461,2019-04-27,12:26:54,768,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
2461,2019-04-27,12:26:54,768,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular
2469,2019-04-27,19:43:51,0,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
2471,2019-04-27,10:09:25,0,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
2496,2019-04-27,09:25:14,436,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg
2499,2019-04-27,12:44:46,465,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
2503,2019-04-27,11:56:08,0,39,1,4.25,Coffee,Barista Espresso,Latte,Rg
2503,2019-04-27,11:56:08,0,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular
2510,2019-04-27,13:23:10,0,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
2545,2019-04-27,17:21:29,447,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
2553,2019-04-27,12:23:44,0,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2555,2019-04-27,09:10:01,0,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular
2565,2019-04-27,09:00:44,640,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg
2573,2019-04-27,14:41:50,0,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
2576,2019-04-27,14:32:27,0,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
2576,2019-04-27,14:32:27,0,72,1,3.25,Bakery,Scone,Ginger Scone,Regular
2594,2019-04-27,18:22:16,0,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
2600,2019-04-27,07:30:15,0,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
2610,2019-04-27,12:16:32,53,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
2632,2019-04-27,16:34:41,703,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
2634,2019-04-27,14:45:01,0,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg
2635,2019-04-27,08:57:27,152,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg
2639,2019-04-27,10:30:53,0,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
2649,2019-04-27,16:02:53,0,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
2650,2019-04-27,11:58:02,0,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
2663,2019-04-27,12:25:37,592,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg
2676,2019-04-27,18:32:27,0,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
2676,2019-04-27,18:32:27,0,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular
2678,2019-04-27,09:01:30,0,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg
2684,2019-04-27,18:50:38,0,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
2697,2019-04-27,12:36:10,0,39,2,4.25,Coffee,Barista Espresso,Latte,Rg
2704,2019-04-27,15:03:29,0,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
2718,2019-04-27,07:25:02,0,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
2726,2019-04-27,16:38:39,551,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
2738,2019-04-27,08:34:32,379,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
2742,2019-04-27,09:35:54,0,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular
2752,2019-04-27,09:12:43,0,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
2791,2019-04-27,08:12:40,0,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
2797,2019-04-27,11:10:24,0,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular
2800,2019-04-27,07:38:39,404,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
2802,2019-04-27,10:48:21,653,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
2813,2019-04-27,13:49:54,0,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
2813,2019-04-27,13:49:54,0,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
2821,2019-04-27,13:05:01,0,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
2823,2019-04-27,17:18:57,330,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
2833,2019-04-27,10:55:24,0,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
2833,2019-04-27,10:55:24,0,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular
2850,2019-04-27,15:28:44,680,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
2858,2019-04-27,14:54:21,0,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
2862,2019-04-27,18:06:54,0,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
2866,2019-04-27,17:16:11,0,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
2876,2019-04-27,13:20:28,0,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
2880,2019-04-27,19:07:02,586,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
2880,2019-04-27,19:07:02,586,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular
2887,2019-04-27,12:11:51,0,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
2901,2019-04-27,15:52:04,0,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg
2914,2019-04-27,10:44:28,0,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
2931,2019-04-27,07:10:25,138,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
2937,2019-04-27,08:58:11,0,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
2943,2019-04-27,07:49:23,0,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
2943,2019-04-27,07:49:23,0,72,1,3.25,Bakery,Scone,Ginger Scone,Regular
2969,2019-04-27,11:56:50,0,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
2972,2019-04-27,19:32:04,0,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg
2978,2019-04-27,10:41:37,0,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
2979,2019-04-27,18:19:54,0,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg
2989,2019-04-27,13:39:28,0,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
2994,2019-04-27,10:25:29,0,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg
2996,2019-04-27,19:22:13,0,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
2998,2019-04-27,07:10:22,0,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
3000,2019-04-27,12:05:42,0,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
3007,2019-04-27,08:40:38,0,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
3013,2019-04-27,07:25:50,0,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
3014,2019-04-27,08:29:23,0,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
3015,2019-04-27,08:13:38,420,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
3022,2019-04-27,10:30:50,0,39,1,4.25,Coffee,Barista Espresso,Latte,Rg
3026,2019-04-27,17:50:39,0,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
3045,2019-04-27,17:58:53,596,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
3045,2019-04-27,17:58:53,596,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular
3046,2019-04-27,08:41:14,0,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg
3051,2019-04-27,09:18:05,37,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
3054,2019-04-27,15:40:09,0,24,2,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
3090,2019-04-27,10:35:44,0,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
3097,2019-04-27,18:07:18,733,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
3116,2019-04-27,10:18:43,428,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
3119,2019-04-27,18:46:11,0,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
3119,2019-04-27,18:46:11,0,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular
3121,2019-04-27,16:05:15,0,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
3134,2019-04-27,19:59:38,60,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
3134,2019-04-27,19:59:38,60,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular
3141,2019-04-27,13:02:32,0,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
3141,2019-04-27,13:02:32,0,75,1,3.5,Bakery,Pastry,Croissant,Regular
3142,2019-04-27,17:08:58,0,39,1,4.25,Coffee,Barista Espresso,Latte,Rg
3144,2019-04-27,16:05:47,0,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
3166,2019-04-27,13:54:28,0,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg
3168,2019-04-27,16:08:49,611,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
3173,2019-04-27,12:24:44,579,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
3187,2019-04-27,17:37:25,272,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
3187,2019-04-27,17:37:25,272,75,1,3.5,Bakery,Pastry,Croissant,Regular
3195,2019-04-27,10:46:35,14,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg
3204,2019-04-27,11:57:00,0,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
3210,2019-04-27,07:29:50,52,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg
3216,2019-04-27,14:37:46,0,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
3221,2019-04-27,12:06:29,0,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
3223,2019-04-27,12:41:54,0,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
3227,2019-04-27,13:14:34,0,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular
3232,2019-04-27,11:19:23,0,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular
3243,2019-04-27,11:23:09,169,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
3247,2019-04-27,11:49:08,431,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
3252,2019-04-27,11:21:47,0,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
3255,2019-04-27,17:07:02,0,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg
3260,2019-04-27,14:59:31,0,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
3261,2019-04-27,09:23:58,0,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
3272,2019-04-27,11:40:00,264,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
3277,2019-04-27,17:44:49,0,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
3307,2019-04-27,18:53:11,0,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
3307,2019-04-27,18:53:11,0,75,1,3.5,Bakery,Pastry,Croissant,Regular
3315,2019-04-27,17:56:42,0,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
3322,2019-04-27,13:48:20,0,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
3328,2019-04-27,15:10:12,143,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
3329,2019-04-27,12:04:53,0,39,2,4.25,Coffee,Barista Espresso,Latte,Rg
3339,2019-04-27,18:44:11,0,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg
3339,2019-04-27,18:44:11,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
3342,2019-04-27,18:06:06,484,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
3345,2019-04-27,14:39:12,0,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
3372,2019-04-27,16:56:02,547,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
3372,2019-04-27,16:56:02,547,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular
3374,2019-04-27,18:42:53,0,57,2,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
3376,2019-04-27,08:50:33,0,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
3376,2019-04-27,08:50:33,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
3379,2019-04-27,07:22:08,0,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
3404,2019-04-27,19:51:01,430,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
3404,2019-04-27,19:51:01,430,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular
3422,2019-04-27,15:13:06,0,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
3424,2019-04-27,10:53:03,0,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
3425,2019-04-27,16:11:30,0,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
3429,2019-04-27,14:45:46,0,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
3429,2019-04-27,14:45:46,0,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular
